store,item,date,sales
S3,I2,2022-04-10,39.7
S3,I2,2022-04-11,47.4
S3,I2,2022-04-12,61.9
S3,I2,2022-04-13,61.5
S3,I2,2022-04-14,56.3
S3,I2,2022-04-15,53.6
S3,I2,2022-04-16,45.9
S3,I2,2022-04-17,39.9
S3,I2,2022-04-18,53.5
S3,I2,2022-04-19,58.1
S3,I2,2022-04-20,66.3
S3,I2,2022-04-21,59.8
S3,I2,2022-04-22,52.5
S3,I2,2022-04-23,40.7
S3,I2,2022-04-24,49.5
S3,I2,2022-04-25,45.1
S3,I2,2022-04-26,56.2
S3,I2,2022-04-27,61.0
S3,I2,2022-04-28,54.7
S3,I2,2022-04-29,48.6
S3,I2,2022-04-30,48.8
S3,I2,2022-05-01,41.1
S3,I2,2022-05-02,45.8
S3,I2,2022-05-03,56.8
S3,I2,2022-05-04,68.2
S3,I2,2022-05-05,60.0
S3,I2,2022-05-06,41.7
S3,I2,2022-05-07,39.3
S3,I2,2022-05-08,36.2
S3,I2,2022-05-09,51.7
S3,I2,2022-05-10,64.3
S3,I2,2022-05-11,58.8
S3,I2,2022-05-12,65.0
S3,I2,2022-05-13,50.2
S3,I2,2022-05-14,46.1
S3,I2,2022-05-15,57.7
S3,I2,2022-05-16,60.3
S3,I2,2022-05-17,62.8
S3,I2,2022-05-18,58.0
S3,I2,2022-05-19,51.1
S3,I2,2022-05-20,47.0
S3,I2,2022-05-21,38.2
S3,I2,2022-05-22,42.7
S3,I2,2022-05-23,57.6
S3,I2,2022-05-24,64.1
S3,I2,2022-05-25,66.3
S3,I2,2022-05-26,53.9
S3,I2,2022-05-27,42.9
S3,I2,2022-05-28,41.9
S3,I2,2022-05-29,47.3
S3,I2,2022-05-30,66.9
S3,I2,2022-05-31,60.0
S3,I2,2022-06-01,53.5
S3,I2,2022-06-02,66.3
S3,I2,2022-06-03,52.0
S3,I2,2022-06-04,48.5
S3,I2,2022-06-05,40.1
S3,I2,2022-06-06,63.0
S3,I2,2022-06-07,55.0
S3,I2,2022-06-08,69.4
S3,I2,2022-06-09,62.9
S3,I2,2022-06-10,49.1
S3,I2,2022-06-11,51.3
S3,I2,2022-06-12,51.3
S3,I2,2022-06-13,50.4
S3,I2,2022-06-14,65.5
S3,I2,2022-06-15,63.2
S3,I2,2022-06-16,62.1
S3,I2,2022-06-17,41.5
S3,I2,2022-06-18,39.4
S3,I2,2022-06-19,42.5
S3,I2,2022-06-20,52.9
S3,I2,2022-06-21,53.4
S3,I2,2022-06-22,66.1
S3,I2,2022-06-23,51.1
S3,I2,2022-06-24,53.7
S3,I2,2022-06-25,39.1
S3,I2,2022-06-26,41.8
S3,I2,2022-06-27,48.4
S3,I2,2022-06-28,54.1
S3,I2,2022-06-29,64.4
S3,I2,2022-06-30,59.6
S3,I2,2022-07-01,43.5
S3,I2,2022-07-02,47.3
S3,I2,2022-07-03,46.1
S3,I2,2022-07-04,52.6
S3,I2,2022-07-05,58.5
S3,I2,2022-07-06,59.2
S3,I2,2022-07-07,50.0
S3,I2,2022-07-08,50.4
S3,I2,2022-07-09,46.7
S3,I2,2022-07-10,43.8
S3,I2,2022-07-11,52.9
S3,I2,2022-07-12,55.4
S3,I2,2022-07-13,75.0
S3,I2,2022-07-14,56.4
S3,I2,2022-07-15,45.6
S3,I2,2022-07-16,45.0
S3,I2,2022-07-17,40.0
S3,I2,2022-07-18,50.4
S3,I2,2022-07-19,62.3
S3,I2,2022-07-20,65.9
S3,I2,2022-07-21,58.3
S3,I2,2022-07-22,53.0
S3,I2,2022-07-23,45.6
S3,I2,2022-07-24,45.0
S3,I2,2022-07-25,54.2
S3,I2,2022-07-26,62.7
S3,I2,2022-07-27,63.8
S3,I2,2022-07-28,60.8
S3,I2,2022-07-29,54.7
S3,I2,2022-07-30,35.7
S3,I2,2022-07-31,47.2
S3,I2,2022-08-01,52.6
S3,I2,2022-08-02,68.8
S3,I2,2022-08-03,62.4
S3,I2,2022-08-04,63.6
S3,I2,2022-08-05,50.0
S3,I2,2022-08-06,37.8
S3,I2,2022-08-07,52.4
S3,I2,2022-08-08,56.0
S3,I2,2022-08-09,58.3
S3,I2,2022-08-10,63.4
S3,I2,2022-08-11,46.0
S3,I2,2022-08-12,57.3
S3,I2,2022-08-13,44.2
S3,I2,2022-08-14,51.0
S3,I2,2022-08-15,61.8
S3,I2,2022-08-16,58.5
S3,I2,2022-08-17,68.2
S3,I2,2022-08-18,57.4
S3,I2,2022-08-19,45.2
S3,I2,2022-08-20,44.9
S3,I2,2022-08-21,43.5
S3,I2,2022-08-22,55.2
S3,I2,2022-08-23,67.3
S3,I2,2022-08-24,66.8
S3,I2,2022-08-25,70.7
S3,I2,2022-08-26,42.7
S3,I2,2022-08-27,46.9
S3,I2,2022-08-28,48.8
S3,I2,2022-08-29,58.4
S3,I2,2022-08-30,66.1
S3,I2,2022-08-31,80.8
S3,I2,2022-09-01,63.5
S3,I2,2022-09-02,54.5
S3,I2,2022-09-03,46.7
S3,I2,2022-09-04,47.8
S3,I2,2022-09-05,52.1
S3,I2,2022-09-06,61.3
S3,I2,2022-09-07,68.8
S3,I2,2022-09-08,60.9
S3,I2,2022-09-09,49.7
S3,I2,2022-09-10,45.6
S3,I2,2022-09-11,45.5
S3,I2,2022-09-12,58.4
S3,I2,2022-09-13,67.3
S3,I2,2022-09-14,64.8
S3,I2,2022-09-15,63.9
S3,I2,2022-09-16,44.4
S3,I2,2022-09-17,44.7
S3,I2,2022-09-18,47.4
S3,I2,2022-09-19,60.2
S3,I2,2022-09-20,56.8
S3,I2,2022-09-21,68.3
S3,I2,2022-09-22,65.2
S3,I2,2022-09-23,46.0
S3,I2,2022-09-24,46.6
S3,I2,2022-09-25,47.3
S3,I2,2022-09-26,55.1
S3,I2,2022-09-27,63.3
S3,I2,2022-09-28,63.4
S3,I2,2022-09-29,56.6
S3,I2,2022-09-30,56.0
S3,I2,2022-10-01,46.6
S3,I2,2022-10-02,41.3
S3,I2,2022-10-03,60.9
S3,I2,2022-10-04,57.1
S3,I2,2022-10-05,73.5
S3,I2,2022-10-06,61.3
S3,I2,2022-10-07,51.5
S3,I2,2022-10-08,39.3
S3,I2,2022-10-09,40.4
S3,I2,2022-10-10,59.9
S3,I2,2022-10-11,55.9
S3,I2,2022-10-12,63.6
S3,I2,2022-10-13,63.3
S3,I2,2022-10-14,56.4
S3,I2,2022-10-15,38.6
S3,I2,2022-10-16,58.5
S3,I2,2022-10-17,65.8
S3,I2,2022-10-18,68.4
S3,I2,2022-10-19,61.5
S3,I2,2022-10-20,49.8
S3,I2,2022-10-21,54.4
S3,I2,2022-10-22,45.7
S3,I2,2022-10-23,48.5
S3,I2,2022-10-24,54.5
S3,I2,2022-10-25,65.1
S3,I2,2022-10-26,61.1
S3,I2,2022-10-27,67.7
S3,I2,2022-10-28,48.2
S3,I2,2022-10-29,61.6
S3,I2,2022-10-30,59.0
S3,I2,2022-10-31,68.4
S3,I2,2022-11-01,66.8
S3,I2,2022-11-02,61.9
S3,I2,2022-11-03,63.3
S3,I2,2022-11-04,52.0
S3,I2,2022-11-05,42.9
S3,I2,2022-11-06,54.7
S3,I2,2022-11-07,61.0
S3,I2,2022-11-08,63.8
S3,I2,2022-11-09,62.2
S3,I2,2022-11-10,56.9
S3,I2,2022-11-11,41.9
S3,I2,2022-11-12,47.9
S3,I2,2022-11-13,39.4
S3,I2,2022-11-14,61.9
S3,I2,2022-11-15,60.9
S3,I2,2022-11-16,57.4
S3,I2,2022-11-17,66.3
S3,I2,2022-11-18,49.3
S3,I2,2022-11-19,55.8
S3,I2,2022-11-20,47.2
S3,I2,2022-11-21,53.5
S3,I2,2022-11-22,48.5
S3,I2,2022-11-23,62.9
S3,I2,2022-11-24,71.7
S3,I2,2022-11-25,62.3
S3,I2,2022-11-26,50.8
S3,I2,2022-11-27,47.4
S3,I2,2022-11-28,59.7
S3,I2,2022-11-29,67.5
S3,I2,2022-11-30,65.5
S3,I2,2022-12-01,59.3
S3,I2,2022-12-02,55.0
S3,I2,2022-12-03,44.7
S3,I2,2022-12-04,47.8
S3,I2,2022-12-05,58.5
S3,I2,2022-12-06,59.6
S3,I2,2022-12-07,66.9
S3,I2,2022-12-08,61.8
S3,I2,2022-12-09,58.3
S3,I2,2022-12-10,53.0
S3,I2,2022-12-11,50.6
S3,I2,2022-12-12,63.5
S3,I2,2022-12-13,56.5
S3,I2,2022-12-14,60.4
S3,I2,2022-12-15,58.2
S3,I2,2022-12-16,60.6
S3,I2,2022-12-17,31.7
S3,I2,2022-12-18,53.6
S3,I2,2022-12-19,66.1
S3,I2,2022-12-20,61.6
S3,I2,2022-12-21,59.9
S3,I2,2022-12-22,58.3
S3,I2,2022-12-23,54.4
S3,I2,2022-12-24,61.8
S3,I2,2022-12-25,50.2
S3,I2,2022-12-26,67.1
S3,I2,2022-12-27,62.5
S3,I2,2022-12-28,64.1
S3,I2,2022-12-29,64.8
S3,I2,2022-12-30,46.8
S3,I2,2022-12-31,48.6
S3,I3,2022-01-01,48.6
S3,I3,2022-01-02,40.8
S3,I3,2022-01-03,55.4
S3,I3,2022-01-04,56.2
S3,I3,2022-01-05,69.7
S3,I3,2022-01-06,56.1
S3,I3,2022-01-07,45.5
S3,I3,2022-01-08,39.7
S3,I3,2022-01-09,41.7
S3,I3,2022-01-10,47.1
S3,I3,2022-01-11,55.3
S3,I3,2022-01-12,63.6
S3,I3,2022-01-13,53.3
S3,I3,2022-01-14,35.4
S3,I3,2022-01-15,26.6
S3,I3,2022-01-16,35.4
S3,I3,2022-01-17,56.3
S3,I3,2022-01-18,47.1
S3,I3,2022-01-19,62.8
S3,I3,2022-01-20,58.7
S3,I3,2022-01-21,47.6
S3,I3,2022-01-22,41.7
S3,I3,2022-01-23,40.6
S3,I3,2022-01-24,37.2
S3,I3,2022-01-25,57.5
S3,I3,2022-01-26,62.7
S3,I3,2022-01-27,62.6
S3,I3,2022-01-28,51.4
S3,I3,2022-01-29,35.3
S3,I3,2022-01-30,42.5
S3,I3,2022-01-31,43.4
S3,I3,2022-02-01,66.4
S3,I3,2022-02-02,70.6
S3,I3,2022-02-03,54.9
S3,I3,2022-02-04,51.1
S3,I3,2022-02-05,45.7
S3,I3,2022-02-06,52.4
S3,I3,2022-02-07,60.3
S3,I3,2022-02-08,60.1
S3,I3,2022-02-09,63.8
S3,I3,2022-02-10,60.5
S3,I3,2022-02-11,48.0
S3,I3,2022-02-12,39.1
S3,I3,2022-02-13,44.8
S3,I3,2022-02-14,59.4
S3,I3,2022-02-15,64.0
S3,I3,2022-02-16,56.6
S3,I3,2022-02-17,54.7
S3,I3,2022-02-18,46.9
S3,I3,2022-02-19,50.8
S3,I3,2022-02-20,41.4
S3,I3,2022-02-21,60.4
S3,I3,2022-02-22,64.6
S3,I3,2022-02-23,62.5
S3,I3,2022-02-24,67.3
S3,I3,2022-02-25,39.6
S3,I3,2022-02-26,39.7
S3,I3,2022-02-27,40.3
S3,I3,2022-02-28,55.1
S3,I3,2022-03-01,49.4
S3,I3,2022-03-02,62.1
S3,I3,2022-03-03,59.5
S3,I3,2022-03-04,43.8
S3,I3,2022-03-05,40.3
S3,I3,2022-03-06,50.0
S3,I3,2022-03-07,44.1
S3,I3,2022-03-08,54.4
S3,I3,2022-03-09,60.8
S3,I3,2022-03-10,47.0
S3,I3,2022-03-11,45.0
S3,I3,2022-03-12,32.5
S3,I3,2022-03-13,39.0
S3,I3,2022-03-14,50.7
S3,I3,2022-03-15,73.1
S3,I3,2022-03-16,52.4
S3,I3,2022-03-17,48.5
S3,I3,2022-03-18,45.1
S3,I3,2022-03-19,38.9
S3,I3,2022-03-20,41.8
S3,I3,2022-03-21,53.0
S3,I3,2022-03-22,48.8
S3,I3,2022-03-23,53.5
S3,I3,2022-03-24,56.7
S3,I3,2022-03-25,41.7
S3,I3,2022-03-26,47.2
S3,I3,2022-03-27,49.4
S3,I3,2022-03-28,49.1
S3,I3,2022-03-29,50.2
S3,I3,2022-03-30,67.2
S3,I3,2022-03-31,59.4
S3,I3,2022-04-01,60.1
S3,I3,2022-04-02,40.3
S3,I3,2022-04-03,42.1
S3,I3,2022-04-04,49.9
S3,I3,2022-04-05,68.0
S3,I3,2022-04-06,53.5
S3,I3,2022-04-07,50.6
S3,I3,2022-04-08,53.1
S3,I3,2022-04-09,37.5
S3,I3,2022-04-10,37.7
S3,I3,2022-04-11,57.5
S3,I3,2022-04-12,58.7
S3,I3,2022-04-13,57.6
S3,I3,2022-04-14,47.4
S3,I3,2022-04-15,56.9
S3,I3,2022-04-16,43.7
S3,I3,2022-04-17,51.9
S3,I3,2022-04-18,62.7
S3,I3,2022-04-19,51.0
S3,I3,2022-04-20,61.0
S3,I3,2022-04-21,64.0
S3,I3,2022-04-22,57.9
S3,I3,2022-04-23,35.5
S3,I3,2022-04-24,46.9
S3,I3,2022-04-25,52.4
S3,I3,2022-04-26,52.9
S3,I3,2022-04-27,65.4
S3,I3,2022-04-28,44.5
S3,I3,2022-04-29,48.3
S3,I3,2022-04-30,38.8
S3,I3,2022-05-01,40.9
S3,I3,2022-05-02,51.6
S3,I3,2022-05-03,54.9
S3,I3,2022-05-04,74.2
S3,I3,2022-05-05,69.2
S3,I3,2022-05-06,61.0
S3,I3,2022-05-07,40.5
S3,I3,2022-05-08,44.1
S3,I3,2022-05-09,63.6
S3,I3,2022-05-10,55.0
S3,I3,2022-05-11,57.9
S3,I3,2022-05-12,60.6
S3,I3,2022-05-13,44.8
S3,I3,2022-05-14,41.9
S3,I3,2022-05-15,45.9
S3,I3,2022-05-16,61.0
S3,I3,2022-05-17,65.4
S3,I3,2022-05-18,73.5
S3,I3,2022-05-19,52.6
S3,I3,2022-05-20,51.5
S3,I3,2022-05-21,49.3
S3,I3,2022-05-22,31.6
S3,I3,2022-05-23,45.8
S3,I3,2022-05-24,60.4
S3,I3,2022-05-25,70.9
S3,I3,2022-05-26,58.3
S3,I3,2022-05-27,53.3
S3,I3,2022-05-28,31.0
S3,I3,2022-05-29,44.2
S3,I3,2022-05-30,43.0
S3,I3,2022-05-31,68.3
S3,I3,2022-06-01,54.8
S3,I3,2022-06-02,48.4
S3,I3,2022-06-03,46.5
S3,I3,2022-06-04,48.4
S3,I3,2022-06-05,41.0
S3,I3,2022-06-06,52.2
S3,I3,2022-06-07,65.5
S3,I3,2022-06-08,56.8
S3,I3,2022-06-09,56.6
S3,I3,2022-06-10,52.5
S3,I3,2022-06-11,46.7
S3,I3,2022-06-12,47.1
S3,I3,2022-06-13,57.4
S3,I3,2022-06-14,55.6
S3,I3,2022-06-15,64.8
S3,I3,2022-06-16,58.6
S3,I3,2022-06-17,41.9
S3,I3,2022-06-18,37.6
S3,I3,2022-06-19,39.1
S3,I3,2022-06-20,59.2
S3,I3,2022-06-21,54.5
S3,I3,2022-06-22,61.7
S3,I3,2022-06-23,53.7
S3,I3,2022-06-24,59.3
S3,I3,2022-06-25,49.0
S3,I3,2022-06-26,35.0
S3,I3,2022-06-27,61.8
S3,I3,2022-06-28,68.3
S3,I3,2022-06-29,55.9
S3,I3,2022-06-30,45.8
S3,I3,2022-07-01,48.9
S3,I3,2022-07-02,49.4
S3,I3,2022-07-03,52.9
S3,I3,2022-07-04,45.8
S3,I3,2022-07-05,70.9
S3,I3,2022-07-06,50.3
S3,I3,2022-07-07,53.5
S3,I3,2022-07-08,47.0
S3,I3,2022-07-09,52.4
S3,I3,2022-07-10,53.4
S3,I3,2022-07-11,57.4
S3,I3,2022-07-12,53.6
S3,I3,2022-07-13,70.2
S3,I3,2022-07-14,54.0
S3,I3,2022-07-15,44.0
S3,I3,2022-07-16,28.6
S3,I3,2022-07-17,47.5
S3,I3,2022-07-18,51.9
S3,I3,2022-07-19,62.3
S3,I3,2022-07-20,68.1
S3,I3,2022-07-21,62.7
S3,I3,2022-07-22,50.8
S3,I3,2022-07-23,31.4
S3,I3,2022-07-24,56.6
S3,I3,2022-07-25,57.9
S3,I3,2022-07-26,58.2
S3,I3,2022-07-27,63.3
S3,I3,2022-07-28,59.3
S3,I3,2022-07-29,47.2
S3,I3,2022-07-30,40.7
S3,I3,2022-07-31,40.4
S3,I3,2022-08-01,51.7
S3,I3,2022-08-02,55.4
S3,I3,2022-08-03,59.8
S3,I3,2022-08-04,63.9
S3,I3,2022-08-05,51.2
S3,I3,2022-08-06,45.4
S3,I3,2022-08-07,34.9
S3,I3,2022-08-08,50.4
S3,I3,2022-08-09,64.5
S3,I3,2022-08-10,63.3
S3,I3,2022-08-11,48.5
S3,I3,2022-08-12,50.8
S3,I3,2022-08-13,45.2
S3,I3,2022-08-14,58.3
S3,I3,2022-08-15,52.9
S3,I3,2022-08-16,50.4
S3,I3,2022-08-17,60.2
S3,I3,2022-08-18,50.8
S3,I3,2022-08-19,53.1
S3,I3,2022-08-20,30.8
S3,I3,2022-08-21,41.3
S3,I3,2022-08-22,63.4
S3,I3,2022-08-23,61.5
S3,I3,2022-08-24,68.3
S3,I3,2022-08-25,49.6
S3,I3,2022-08-26,51.7
S3,I3,2022-08-27,50.7
S3,I3,2022-08-28,41.7
S3,I3,2022-08-29,51.0
S3,I3,2022-08-30,59.8
S3,I3,2022-08-31,69.6
S3,I3,2022-09-01,51.9
S3,I3,2022-09-02,60.8
S3,I3,2022-09-03,61.5
S3,I3,2022-09-04,49.4
S3,I3,2022-09-05,51.5
S3,I3,2022-09-06,51.1
S3,I3,2022-09-07,59.4
S3,I3,2022-09-08,68.8
S3,I3,2022-09-09,44.0
S3,I3,2022-09-10,43.4
S3,I3,2022-09-11,57.0
S3,I3,2022-09-12,63.7
S3,I3,2022-09-13,65.0
S3,I3,2022-09-14,65.0
S3,I3,2022-09-15,61.2
S3,I3,2022-09-16,48.5
S3,I3,2022-09-17,45.8
S3,I3,2022-09-18,52.1
S3,I3,2022-09-19,57.5
S3,I3,2022-09-20,72.2
S3,I3,2022-09-21,68.9
S3,I3,2022-09-22,65.7
S3,I3,2022-09-23,45.2
S3,I3,2022-09-24,56.8
S3,I3,2022-09-25,39.8
S3,I3,2022-09-26,60.7
S3,I3,2022-09-27,64.6
S3,I3,2022-09-28,66.3
S3,I3,2022-09-29,80.0
S3,I3,2022-09-30,55.9
S3,I3,2022-10-01,50.0
S3,I3,2022-10-02,52.0
S3,I3,2022-10-03,62.3
S3,I3,2022-10-04,59.4
S3,I3,2022-10-05,71.1
S3,I3,2022-10-06,57.5
S3,I3,2022-10-07,45.0
S3,I3,2022-10-08,43.8
S3,I3,2022-10-09,53.8
S3,I3,2022-10-10,45.7
S3,I3,2022-10-11,66.0
S3,I3,2022-10-12,61.9
S3,I3,2022-10-13,56.6
S3,I3,2022-10-14,57.5
S3,I3,2022-10-15,62.0
S3,I3,2022-10-16,46.1
S3,I3,2022-10-17,58.8
S3,I3,2022-10-18,54.7
S3,I3,2022-10-19,63.9
S3,I3,2022-10-20,55.4
S3,I3,2022-10-21,56.6
S3,I3,2022-10-22,50.4
S3,I3,2022-10-23,43.9
S3,I3,2022-10-24,65.5
S3,I3,2022-10-25,60.0
S3,I3,2022-10-26,67.9
S3,I3,2022-10-27,60.6
S3,I3,2022-10-28,62.8
S3,I3,2022-10-29,51.0
S3,I3,2022-10-30,50.9
S3,I3,2022-10-31,58.4
S3,I3,2022-11-01,57.3
S3,I3,2022-11-02,68.4
S3,I3,2022-11-03,62.7
S3,I3,2022-11-04,58.7
S3,I3,2022-11-05,35.7
S3,I3,2022-11-06,46.5
S3,I3,2022-11-07,58.6
S3,I3,2022-11-08,48.7
S3,I3,2022-11-09,67.9
S3,I3,2022-11-10,69.5
S3,I3,2022-11-11,50.3
S3,I3,2022-11-12,44.7
S3,I3,2022-11-13,39.5
S3,I3,2022-11-14,50.9
S3,I3,2022-11-15,58.5
S3,I3,2022-11-16,67.3
S3,I3,2022-11-17,59.3
S3,I3,2022-11-18,48.8
S3,I3,2022-11-19,44.2
S3,I3,2022-11-20,56.2
S3,I3,2022-11-21,52.5
S3,I3,2022-11-22,68.1
S3,I3,2022-11-23,63.2
S3,I3,2022-11-24,64.8
S3,I3,2022-11-25,48.1
S3,I3,2022-11-26,43.6
S3,I3,2022-11-27,45.4
S3,I3,2022-11-28,56.9
S3,I3,2022-11-29,72.3
S3,I3,2022-11-30,57.1
S3,I3,2022-12-01,63.8
S3,I3,2022-12-02,47.4
S3,I3,2022-12-03,47.1
S3,I3,2022-12-04,55.3
S3,I3,2022-12-05,60.4
S3,I3,2022-12-06,60.7
S3,I3,2022-12-07,80.0
S3,I3,2022-12-08,63.6
S3,I3,2022-12-09,45.2
S3,I3,2022-12-10,46.3
S3,I3,2022-12-11,40.7
S3,I3,2022-12-12,61.6
S3,I3,2022-12-13,64.9
S3,I3,2022-12-14,61.0
S3,I3,2022-12-15,66.3
S3,I3,2022-12-16,50.7
S3,I3,2022-12-17,49.9
S3,I3,2022-12-18,50.1
S3,I3,2022-12-19,59.0
S3,I3,2022-12-20,71.8
S3,I3,2022-12-21,74.5
S3,I3,2022-12-22,57.0
S3,I3,2022-12-23,45.0
S3,I3,2022-12-24,32.0
S3,I3,2022-12-25,50.1
S3,I3,2022-12-26,52.5
S3,I3,2022-12-27,69.3
S3,I3,2022-12-28,55.0
S3,I3,2022-12-29,56.2
S3,I3,2022-12-30,57.1
S3,I3,2022-12-31,39.6
S3,I4,2022-01-01,42.9
S3,I4,2022-01-02,37.2
S3,I4,2022-01-03,42.3
S3,I4,2022-01-04,56.1
S3,I4,2022-01-05,52.1
S3,I4,2022-01-06,58.4
S3,I4,2022-01-07,38.9
S3,I4,2022-01-08,49.9
S3,I4,2022-01-09,49.3
S3,I4,2022-01-10,46.8
S3,I4,2022-01-11,48.3
S3,I4,2022-01-12,50.3
S3,I4,2022-01-13,52.3
S3,I4,2022-01-14,56.3
S3,I4,2022-01-15,36.9
S3,I4,2022-01-16,44.8
S3,I4,2022-01-17,49.6
S3,I4,2022-01-18,59.3
S3,I4,2022-01-19,58.5
S3,I4,2022-01-20,62.8
S3,I4,2022-01-21,42.3
S3,I4,2022-01-22,32.3
S3,I4,2022-01-23,44.6
S3,I4,2022-01-24,46.3
S3,I4,2022-01-25,60.6
S3,I4,2022-01-26,52.3
S3,I4,2022-01-27,58.8
S3,I4,2022-01-28,44.8
S3,I4,2022-01-29,40.7
S3,I4,2022-01-30,42.2
S3,I4,2022-01-31,43.1
S3,I4,2022-02-01,54.9
S3,I4,2022-02-02,67.1
S3,I4,2022-02-03,55.1
S3,I4,2022-02-04,43.0
S3,I4,2022-02-05,45.8
S3,I4,2022-02-06,43.4
S3,I4,2022-02-07,46.4
S3,I4,2022-02-08,59.9
S3,I4,2022-02-09,55.6
S3,I4,2022-02-10,62.3
S3,I4,2022-02-11,38.5
S3,I4,2022-02-12,35.9
S3,I4,2022-02-13,37.6
S3,I4,2022-02-14,48.4
S3,I4,2022-02-15,62.9
S3,I4,2022-02-16,60.9
S3,I4,2022-02-17,61.8
S3,I4,2022-02-18,59.6
S3,I4,2022-02-19,43.1
S3,I4,2022-02-20,35.1
S3,I4,2022-02-21,47.8
S3,I4,2022-02-22,62.7
S3,I4,2022-02-23,54.0
S3,I4,2022-02-24,52.0
S3,I4,2022-02-25,50.6
S3,I4,2022-02-26,44.5
S3,I4,2022-02-27,35.9
S3,I4,2022-02-28,48.5
S3,I4,2022-03-01,58.1
S3,I4,2022-03-02,61.1
S3,I4,2022-03-03,56.5
S3,I4,2022-03-04,61.3
S3,I4,2022-03-05,37.8
S3,I4,2022-03-06,47.0
S3,I4,2022-03-07,60.0
S3,I4,2022-03-08,61.8
S3,I4,2022-03-09,57.7
S3,I4,2022-03-10,55.5
S3,I4,2022-03-11,36.7
S3,I4,2022-03-12,44.7
S3,I4,2022-03-13,41.8
S3,I4,2022-03-14,61.8
S3,I4,2022-03-15,59.5
S3,I4,2022-03-16,55.5
S3,I4,2022-03-17,50.1
S3,I4,2022-03-18,38.8
S3,I4,2022-03-19,35.1
S3,I4,2022-03-20,48.5
S3,I4,2022-03-21,51.2
S3,I4,2022-03-22,64.7
S3,I4,2022-03-23,51.6
S3,I4,2022-03-24,57.3
S3,I4,2022-03-25,44.5
S3,I4,2022-03-26,42.5
S3,I4,2022-03-27,49.1
S3,I4,2022-03-28,52.7
S3,I4,2022-03-29,63.5
S3,I4,2022-03-30,56.8
S3,I4,2022-03-31,63.8
S3,I4,2022-04-01,42.1
S3,I4,2022-04-02,30.4
S3,I4,2022-04-03,46.8
S3,I4,2022-04-04,48.0
S3,I4,2022-04-05,61.4
S3,I4,2022-04-06,61.8
S3,I4,2022-04-07,64.9
S3,I4,2022-04-08,49.9
S3,I4,2022-04-09,45.8
S3,I4,2022-04-10,38.6
S3,I4,2022-04-11,54.1
S3,I4,2022-04-12,58.4
S3,I4,2022-04-13,71.7
S3,I4,2022-04-14,54.1
S3,I4,2022-04-15,40.6
S3,I4,2022-04-16,42.2
S3,I4,2022-04-17,51.7
S3,I4,2022-04-18,52.1
S3,I4,2022-04-19,61.1
S3,I4,2022-04-20,53.3
S3,I4,2022-04-21,55.8
S3,I4,2022-04-22,53.0
S3,I4,2022-04-23,46.1
S3,I4,2022-04-24,44.2
S3,I4,2022-04-25,60.4
S3,I4,2022-04-26,67.8
S3,I4,2022-04-27,71.1
S3,I4,2022-04-28,61.3
S3,I4,2022-04-29,49.7
S3,I4,2022-04-30,41.6
S3,I4,2022-05-01,35.9
S3,I4,2022-05-02,55.6
S3,I4,2022-05-03,62.4
S3,I4,2022-05-04,70.2
S3,I4,2022-05-05,60.4
S3,I4,2022-05-06,54.3
S3,I4,2022-05-07,49.8
S3,I4,2022-05-08,43.2
S3,I4,2022-05-09,45.9
S3,I4,2022-05-10,65.1
S3,I4,2022-05-11,62.6
S3,I4,2022-05-12,60.7
S3,I4,2022-05-13,49.7
S3,I4,2022-05-14,47.7
S3,I4,2022-05-15,48.8
S3,I4,2022-05-16,58.9
S3,I4,2022-05-17,41.7
S3,I4,2022-05-18,62.1
S3,I4,2022-05-19,65.5
S3,I4,2022-05-20,56.2
S3,I4,2022-05-21,51.8
S3,I4,2022-05-22,53.5
S3,I4,2022-05-23,54.2
S3,I4,2022-05-24,64.3
S3,I4,2022-05-25,65.0
S3,I4,2022-05-26,58.0
S3,I4,2022-05-27,47.7
S3,I4,2022-05-28,36.5
S3,I4,2022-05-29,39.0
S3,I4,2022-05-30,58.4
S3,I4,2022-05-31,61.4
S3,I4,2022-06-01,65.7
S3,I4,2022-06-02,50.1
S3,I4,2022-06-03,46.5
S3,I4,2022-06-04,49.8
S3,I4,2022-06-05,42.5
S3,I4,2022-06-06,46.4
S3,I4,2022-06-07,67.2
S3,I4,2022-06-08,58.6
S3,I4,2022-06-09,58.1
S3,I4,2022-06-10,55.1
S3,I4,2022-06-11,52.5
S3,I4,2022-06-12,52.1
S3,I4,2022-06-13,53.6
S3,I4,2022-06-14,72.1
S3,I4,2022-06-15,51.0
S3,I4,2022-06-16,56.9
S3,I4,2022-06-17,53.5
S3,I4,2022-06-18,40.6
S3,I4,2022-06-19,55.8
S3,I4,2022-06-20,51.9
S3,I4,2022-06-21,61.4
S3,I4,2022-06-22,57.4
S3,I4,2022-06-23,53.4
S3,I4,2022-06-24,48.3
S3,I4,2022-06-25,46.4
S3,I4,2022-06-26,44.0
S3,I4,2022-06-27,60.3
S3,I4,2022-06-28,71.3
S3,I4,2022-06-29,66.9
S3,I4,2022-06-30,47.8
S3,I4,2022-07-01,38.0
S3,I4,2022-07-02,42.1
S3,I4,2022-07-03,57.8
S3,I4,2022-07-04,60.7
S3,I4,2022-07-05,62.9
S3,I4,2022-07-06,70.6
S3,I4,2022-07-07,63.6
S3,I4,2022-07-08,49.4
S3,I4,2022-07-09,50.2
S3,I4,2022-07-10,40.6
S3,I4,2022-07-11,56.9
